Gender,Age,Senior Citizen,Married,Number of Dependents,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV
Male,34,No,No,0,90065,34.108833,-118.229715,47534,No,0,21,Offer D,Yes,44.01,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.95,416.4,0.0,0,924.21,1340.61,5,Stayed,No,36,3632
Female,55,No,No,0,90263,34.037037,-118.705803,11,No,0,7,No offer,Yes,15.54,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,155.9,0.0,0,108.78,264.68,5,Stayed,No,38,2100
Male,29,No,Yes,0,90270,33.988572,-118.186565,28094,No,0,56,No offer,Yes,48.87,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,1126.75,0.0,0,2736.72,3863.47,5,Stayed,No,65,4838
Male,23,No,No,0,90277,33.830453,-118.384565,34191,No,0,26,No offer,Yes,38.04,Yes,Yes,DSL,73,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,61.55,1581.95,0.0,0,989.04,2570.99,3,Stayed,No,30,5156
Male,19,No,No,0,90293,33.947305,-118.439841,11264,No,0,18,Offer D,Yes,2.26,Yes,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.3,1537.9,0.0,0,40.67999999999999,1578.5800000000002,3,Stayed,No,72,4612
Female,23,No,No,0,90401,34.015481,-118.493231,5221,No,0,31,No offer,Yes,31.79,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.95,683.25,0.0,0,985.49,1668.74,4,Stayed,No,69,5772
Female,40,No,No,0,90710,33.798266,-118.300237,24660,No,0,41,Offer B,Yes,36.47,Yes,Yes,DSL,8,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,56.3,2364.0,0.0,0,1495.27,3859.27,5,Stayed,No,46,2994
Female,41,No,Yes,0,90731,33.736387,-118.284363,58639,Yes,3,46,Offer B,Yes,33.22,Yes,Yes,Fiber Optic,29,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.15,4594.65,0.0,130,1528.12,6252.77,3,Stayed,No,32,3517
Male,61,No,No,0,90746,33.859171,-118.252272,25566,No,0,1,Offer E,Yes,13.63,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.95,44.95,0.0,0,13.63,58.580000000000005,5,Joined,No,75,3256
Male,30,No,Yes,0,91106,34.139402,-118.128658,23742,Yes,9,70,Offer A,Yes,3.51,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1433.8,45.47,0,245.7,1634.03,5,Stayed,No,39,4442
Female,24,No,No,0,91107,34.159007,-118.087353,32369,No,0,4,No offer,Yes,16.25,Yes,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.7,214.55,39.92,0,65.0,239.63,4,Stayed,No,60,4288
Female,61,No,No,0,91761,34.035602,-117.591528,56280,No,0,35,No offer,Yes,2.15,No,Yes,DSL,7,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,62.1,2096.1,0.0,0,75.25,2171.35,4,Stayed,No,65,5315
Female,32,No,No,0,91768,34.067932,-117.785168,36057,No,0,40,No offer,Yes,11.56,No,Yes,DSL,26,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.1,2586.0,0.0,0,462.4,3048.4,3,Stayed,No,54,3885
Male,57,No,Yes,0,91784,34.141146,-117.655583,23331,Yes,8,8,Offer E,Yes,20.67,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.0,658.1,0.0,0,165.36,823.46,3,Stayed,No,80,5413
Male,34,No,No,0,91934,32.649787,-116.2237,699,No,0,34,No offer,Yes,4.89,No,Yes,Cable,27,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.8,1734.2,0.0,70,166.26,1970.46,4,Stayed,No,47,2711
Female,19,No,Yes,0,91935,32.695681,-116.798386,8759,No,0,70,No offer,Yes,19.88,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.75,7069.3,0.0,0,1391.6,8460.9,3,Stayed,No,47,5596
Male,22,No,Yes,0,91977,32.726627,-116.994608,56100,Yes,7,69,No offer,No,0.0,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0.0,120,0.0,4175.5,3,Stayed,No,44,5717
Male,21,No,Yes,0,92131,32.89325,-117.087091,29283,Yes,5,71,No offer,Yes,48.32,No,Yes,DSL,59,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.5,3778.2,0.0,0,3430.72,7208.92,3,Stayed,No,57,4957
Male,60,No,Yes,1,92275,33.28156,-115.955541,799,Yes,1,62,No offer,Yes,16.48,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.8,1476.25,0.0,0,1021.76,2498.01,5,Stayed,No,53,5105
Female,40,No,Yes,0,92304,34.559882,-115.637164,42,Yes,9,2,No offer,Yes,22.23,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0.0,0,44.46,178.51000000000002,5,Joined,No,78,2115
Female,26,No,No,0,92305,34.1678,-116.86433,301,No,0,8,No offer,Yes,5.27,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,140.95,0.0,0,42.16,183.11,4,Stayed,No,38,5066
Female,28,No,Yes,3,92321,34.255203,-117.175654,455,Yes,9,4,No offer,Yes,35.2,Yes,Yes,DSL,52,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.5,224.85,0.0,0,140.8,365.65,3,Stayed,No,23,5605
Male,34,No,No,0,92333,34.274846,-116.937581,414,No,0,1,No offer,No,0.0,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,29.15,29.15,0.0,0,0.0,29.15,5,Joined,No,40,3923
Male,29,No,No,0,92342,34.757783,-117.33997,4948,No,0,3,No offer,Yes,27.34,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.6,232.5,0.0,10,82.02,324.52,5,Joined,No,53,5510
Female,50,No,No,0,92352,34.2565,-117.19335,9793,No,0,11,No offer,Yes,1.87,Yes,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.2,245.15,0.0,0,20.57,265.72,4,Stayed,No,55,4998
Male,40,No,No,0,92386,34.243088,-116.830015,1834,No,0,29,Offer C,Yes,49.52,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.1,529.5,0.0,0,1436.0800000000002,1965.58,4,Stayed,No,38,5880
Male,36,No,Yes,0,92411,34.122501,-117.320138,23146,Yes,10,8,Offer E,Yes,19.0,No,Yes,Cable,8,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0.0,0,152.0,597.85,3,Stayed,No,47,4099
Male,55,No,No,0,92509,34.004379,-117.447864,63999,No,0,1,Offer E,Yes,25.99,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0,25.99,45.99,4,Joined,No,38,5650
Male,43,No,No,0,92530,33.655421,-117.391751,38519,No,0,10,No offer,Yes,15.6,Yes,Yes,Fiber Optic,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.85,797.25,0.0,0,156.0,953.25,5,Stayed,No,65,5739
Male,48,No,Yes,2,92545,33.734933,-117.044145,25694,Yes,1,1,No offer,Yes,41.1,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,0.0,0,41.1,85.65,4,Joined,No,48,3408
Female,35,No,Yes,0,92595,33.617108,-117.253349,19368,Yes,10,51,Offer B,Yes,25.45,Yes,Yes,DSL,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,0.0,0,1297.95,5248.8,5,Stayed,No,80,5408
Female,44,No,No,0,92646,33.666301,-117.969501,56517,No,0,2,Offer E,Yes,29.28,No,Yes,Cable,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,0.0,0,58.56,162.26,5,Joined,No,75,2342
Male,31,No,Yes,1,92656,33.571259,-117.731917,41237,Yes,9,53,Offer B,Yes,2.11,No,Yes,DSL,19,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,3363.8,0.0,0,111.83,3475.63,3,Stayed,No,30,5534
Male,48,No,Yes,0,92657,33.603282,-117.821841,5597,Yes,8,61,Offer B,Yes,12.32,Yes,Yes,Fiber Optic,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,0.0,0,751.52,7883.67,4,Stayed,No,64,5239
Male,28,No,No,0,92802,33.807864,-117.923782,45086,No,0,4,Offer E,Yes,43.77,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,176.2,0.0,0,175.08,351.28,4,Stayed,No,39,5565
Female,53,No,Yes,1,92844,33.766476,-117.969795,23481,Yes,1,72,Offer A,Yes,36.82,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,42.29,0,2651.04,11033.899999999998,4,Stayed,No,65,4017
Male,53,No,No,0,93015,34.408161,-118.865111,16013,No,0,71,No offer,Yes,6.75,Yes,Yes,Fiber Optic,15,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,86.4,6172.0,0.0,0,479.25,6651.25,5,Stayed,No,30,4069
Female,40,No,Yes,3,93238,35.852892,-118.397782,1873,Yes,3,68,No offer,Yes,14.11,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.75,7511.3,0.0,0,959.48,8470.78,4,Stayed,No,77,4967
Male,29,No,Yes,3,93244,36.462671,-118.997291,293,Yes,10,42,No offer,Yes,44.95,No,Yes,DSL,69,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,63.7,2763.35,0.0,0,1887.9,4651.25,4,Stayed,No,55,3764
Female,27,No,Yes,0,93285,35.690535,-118.552784,2515,Yes,1,69,No offer,Yes,2.73,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,4131.2,0.0,0,188.37,4319.57,5,Stayed,No,51,4162
Female,60,No,No,0,93430,35.511833,-120.918713,3220,No,0,10,Offer D,Yes,41.04,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.85,163.2,0.0,0,410.4,573.5999999999999,3,Stayed,No,62,5949
Female,42,No,Yes,3,93526,36.869584,-118.189241,734,Yes,5,72,Offer A,Yes,18.21,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.9,1859.2,0.0,0,1311.12,3170.32,3,Stayed,No,67,5192
Male,25,No,Yes,1,93630,36.727418,-120.123526,14062,Yes,6,33,No offer,Yes,5.86,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.45,600.25,0.0,0,193.38,793.63,5,Stayed,No,66,3470
Female,50,No,Yes,3,93643,37.244307,-119.470256,3376,Yes,7,20,No offer,Yes,7.31,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,395.6,0.0,0,146.2,541.8,5,Stayed,No,30,4910
Male,60,No,No,0,93706,36.654614,-119.903674,35790,No,0,21,Offer D,Yes,15.89,Yes,Yes,Fiber Optic,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,103.85,2215.0,0.0,0,333.69,2548.69,3,Stayed,No,77,4520
Female,46,No,No,0,93721,36.732694,-119.783786,6848,No,0,29,No offer,Yes,2.76,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,601.6,0.0,0,80.03999999999999,681.64,5,Stayed,No,49,5227
Male,37,No,No,0,93927,36.248708,-121.386617,14204,No,0,6,No offer,Yes,43.37,Yes,Yes,Fiber Optic,12,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.95,522.35,0.0,0,260.22,782.5699999999999,3,Stayed,No,47,2684
Male,24,No,No,0,94040,37.380662,-122.086022,32143,No,0,10,Offer D,Yes,20.29,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,208.25,0.0,0,202.9,411.15,3,Stayed,No,62,3926
Male,23,No,Yes,0,94066,37.624436,-122.430661,39566,Yes,3,10,Offer D,Yes,39.35,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,189.45,0.0,0,393.5,582.95,5,Stayed,No,57,3778
Female,25,No,Yes,2,94086,37.378541,-122.020456,64010,Yes,2,72,No offer,Yes,16.01,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.8,8456.75,0.0,0,1152.72,9609.47,3,Stayed,No,52,6252
Male,21,No,Yes,0,94109,37.794487,-122.42227,56330,Yes,10,72,No offer,Yes,14.19,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6,0.0,0,1021.68,8862.28,4,Stayed,No,57,4773
Male,50,No,No,0,94116,37.74441,-122.486764,42959,No,0,1,Offer E,Yes,16.36,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,35.66,5,Joined,No,47,5626
Male,57,No,No,0,94117,37.770533,-122.445121,38756,No,0,45,No offer,Yes,28.72,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,112.2,5031.85,0.0,0,1292.4,6324.25,3,Stayed,No,74,3091
Male,35,No,No,0,94118,37.781304,-122.461522,38955,No,0,3,No offer,Yes,9.74,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.3,220.4,0.0,0,29.22,249.62,4,Joined,No,67,4275
Female,58,No,No,0,94303,37.45809,-122.115398,45499,No,0,1,No offer,Yes,38.84,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,19.95,0.0,0,38.84,58.790000000000006,5,Joined,No,48,2732
Female,35,No,Yes,0,94586,37.587494,-121.862856,790,Yes,6,45,Offer B,Yes,42.32,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05,0.0,0,1904.4,3025.45,3,Stayed,No,47,3146
Female,54,No,Yes,0,94587,37.59485,-122.051521,66472,Yes,3,49,Offer B,Yes,13.13,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,918.7,0.0,0,643.37,1562.0700000000002,3,Stayed,No,39,4066
Female,22,No,No,0,94599,38.421458,-122.365048,2873,No,0,23,No offer,Yes,15.18,No,Yes,Fiber Optic,46,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.1,1783.75,0.0,0,349.14,2132.89,5,Stayed,No,75,3619
Male,61,No,No,0,94607,37.80707,-122.297401,21054,No,0,65,No offer,Yes,33.11,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.0,7138.65,0.0,0,2152.15,9290.8,4,Stayed,No,78,6351
Male,43,No,No,0,94705,37.858898,-122.240512,12448,No,0,71,No offer,Yes,39.08,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,0.0,0,2774.68,4672.78,5,Stayed,No,27,6305
Male,47,No,Yes,0,94707,37.897753,-122.279391,11889,Yes,4,31,Offer C,Yes,22.42,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,0.0,0,695.0200000000001,3624.77,4,Stayed,No,48,5722
Male,47,No,No,0,94933,38.010092,-122.689442,1025,No,0,59,No offer,Yes,47.17,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3,0.0,0,2783.03,3975.33,4,Stayed,No,65,5216
Female,30,No,Yes,0,94937,38.099323,-122.945723,1004,Yes,10,6,Offer E,Yes,42.66,Yes,Yes,Cable,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,0.0,0,255.96,570.51,3,Stayed,No,74,3442
Male,59,No,Yes,1,94940,38.129308,-122.834815,406,Yes,1,13,No offer,Yes,13.32,No,Yes,DSL,21,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.75,877.35,0.0,0,173.16,1050.51,3,Stayed,No,73,4741
Female,62,No,Yes,0,94947,38.112166,-122.634384,24741,No,0,49,No offer,Yes,29.18,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.7,1032.05,0.0,0,1429.82,2461.87,3,Stayed,No,50,4074
Male,64,No,Yes,3,94971,38.240769,-122.901041,384,Yes,6,71,Offer A,Yes,16.13,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1387.45,0.0,0,1145.23,2532.6800000000003,5,Stayed,No,56,6444
Male,57,No,Yes,3,95030,37.222842,-121.988727,13290,Yes,10,1,No offer,Yes,32.78,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,32.78,51.98,5,Joined,No,46,3007
Female,29,No,Yes,1,95051,37.348129,-121.98469,52986,Yes,9,32,Offer C,Yes,33.28,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55,0.0,0,1064.96,3110.51,3,Stayed,No,74,5442
Female,19,No,Yes,0,95133,37.371862,-121.860349,26032,Yes,2,16,Offer D,Yes,27.83,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.7,1374.9,0.0,0,445.28,1820.18,3,Stayed,No,73,4839
Male,26,No,No,0,95222,38.071327,-120.632221,4264,No,0,4,No offer,Yes,22.54,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,93.4,0.0,0,90.16,183.56,5,Stayed,No,54,4402
Male,34,No,No,0,95245,38.304194,-120.592431,2718,No,0,50,No offer,Yes,15.37,No,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.1,4549.45,0.0,0,768.5,5317.95,3,Stayed,No,25,6435
Female,60,No,No,0,95252,38.156971,-120.849231,11266,No,0,3,No offer,Yes,40.98,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.55,61.05,0.0,0,122.94,183.99,4,Joined,No,46,3889
Female,64,No,No,0,95258,38.169605,-121.310964,4176,No,0,59,Offer B,Yes,41.23,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1493.1,0.0,0,2432.57,3925.67,4,Stayed,No,26,6196
Male,45,No,Yes,0,95361,37.785033,-120.776141,25384,Yes,2,30,No offer,Yes,22.89,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.7,587.1,0.0,0,686.7,1273.8000000000002,5,Stayed,No,78,2492
Female,45,No,No,0,95404,38.526941,-122.709096,35057,No,0,1,Offer E,Yes,9.82,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0,9.82,53.97,4,Joined,No,64,3103
Female,45,No,Yes,3,95430,38.445603,-123.063756,187,Yes,5,71,No offer,Yes,4.91,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.6,8100.25,0.0,0,348.61,8448.86,4,Stayed,No,71,4071
Male,40,No,Yes,1,95450,38.505995,-123.187019,438,Yes,2,16,No offer,Yes,31.99,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,313.4,0.0,0,511.84,825.24,4,Stayed,No,68,3677
Female,51,No,Yes,3,95464,39.12334,-122.838198,2223,Yes,1,10,No offer,Yes,18.62,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,220.8,0.0,0,186.2,407.0,5,Stayed,No,74,2836
Female,40,No,No,0,95469,39.408634,-123.045516,1884,No,0,11,No offer,Yes,48.92,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.3,246.3,0.0,0,538.12,784.4200000000001,3,Stayed,No,72,4188
Male,28,No,No,0,95569,40.363446,-123.835041,400,No,0,13,Offer D,Yes,33.95,No,Yes,DSL,59,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,50.55,610.75,0.0,0,441.35,1052.1,5,Stayed,No,29,5530
Female,19,No,No,0,95571,40.310119,-123.909449,270,No,0,1,No offer,Yes,38.81,No,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,70.7,70.7,0.0,0,38.81,109.51,3,Joined,No,28,4056
Male,51,No,No,0,95585,39.873371,-123.741474,321,No,0,2,Offer E,Yes,1.57,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,144.0,0.0,0,3.14,147.14,4,Joined,No,37,2980
Female,30,No,Yes,1,95614,38.880622,-120.973865,3674,Yes,3,70,No offer,Yes,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,0.0,0,2326.8,8620.0,3,Stayed,No,46,5650
Female,27,No,Yes,2,95625,38.349195,-121.902943,171,Yes,9,46,No offer,No,0.0,No,Yes,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,0,0.0,1620.25,3,Stayed,No,33,4829
Female,61,No,Yes,2,95674,38.954144,-121.482536,947,Yes,7,6,Offer E,No,0.0,No,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,50,0.0,267.5,5,Stayed,No,30,2866
Male,49,No,Yes,3,95709,38.748316,-120.675512,4829,Yes,2,19,Offer D,Yes,32.47,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,357.7,0.0,0,616.93,974.63,5,Stayed,No,29,5964
Male,34,No,Yes,0,95742,38.591134,-121.161585,299,Yes,9,56,Offer B,Yes,35.55,Yes,Yes,DSL,17,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,59.5,3389.25,0.0,0,1990.8,5380.049999999999,5,Stayed,No,71,5477
Female,21,No,Yes,0,95841,38.660442,-121.346321,20993,Yes,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,91.15,4862.5,0.0,150,2235.54,7248.04,5,Stayed,No,44,6439
Male,62,No,No,1,95901,39.19514,-121.503883,38091,No,0,62,Offer B,Yes,17.56,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1413.0,0.0,0,1088.72,2501.7200000000003,3,Stayed,No,66,4889
Male,23,No,Yes,0,95930,39.562239,-121.14836,282,Yes,4,49,Offer B,Yes,33.93,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.25,4920.8,0.0,0,1662.57,6583.37,3,Stayed,No,43,4995
Female,46,No,Yes,1,95938,39.607831,-121.777959,3524,Yes,6,10,Offer D,Yes,19.05,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,0.0,0,190.5,387.25,3,Stayed,No,49,3196
Female,21,No,No,0,95959,39.333737,-120.858667,17269,No,0,1,No offer,Yes,1.5,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,1.5,21.4,5,Joined,No,54,5057
Male,35,No,No,0,95969,39.69676,-121.644379,28318,No,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0.0,0,252.12,2051.42,4,Stayed,No,59,5357
Female,28,No,No,0,95977,39.176595,-121.291692,963,No,0,18,No offer,No,0.0,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,40.2,711.95,0.0,90,0.0,801.95,4,Stayed,No,48,4624
Male,33,No,Yes,1,96003,40.677649,-122.29467,41476,Yes,4,20,No offer,No,0.0,No,Yes,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,825.4,3,Stayed,No,29,3899
Female,59,No,No,0,96014,41.388397,-122.794636,290,No,0,53,No offer,Yes,33.88,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0.0,0,1795.64,6838.39,4,Stayed,No,64,5452
Female,51,No,No,0,96038,41.599978,-122.539381,616,No,0,7,No offer,Yes,7.32,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,0.0,0,51.24,196.19,5,Stayed,No,57,4764
Female,45,No,No,0,96101,41.468877,-120.54229,5096,No,0,2,Offer E,Yes,25.56,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,4,Joined,No,24,5965
Male,27,No,Yes,1,96134,41.813521,-121.492666,2595,Yes,4,10,No offer,Yes,4.16,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.4,253.9,0.0,0,41.6,295.5,5,Stayed,No,54,4458
Male,55,No,Yes,0,90008,34.008293,-118.346766,30852,Yes,10,47,Offer B,Yes,14.14,No,Yes,DSL,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,3522.65,0.0,0,664.58,4187.2300000000005,4,Stayed,No,51,4795
